news_id,original_title,generated_title,clickbait,sentence_no,sentence_raw,sentence_cleaned,used_in_title
LC_M02_193907,"마동석, 예정화와 내년 결혼 언급...소속사 측 \""확정 NO\""","마동석, 결혼 언급한 17살 연하는 누구?",0,8,"한편, 마동석은 김무열, 김성규 등과 함께 주연을 맡은 영화 '악인전'(감독 이원태)이 제72회 칸국제영화제 미드나잇 스크리닝에 초청돼 레드카펫을 밟았다. '악인전'은 우연히 연쇄살인마의 표적이 되었다 살아난 조직폭력배 보스와 범인 잡기에 혈안이 된 강력반 미친개, 타협할 수 없는 두 사람이 함께 연쇄살인마 K를 쫓으며 벌어지는 범죄 액션 영화다.",한편 마동석은 김무열 김성규 등과 함께 주연을 맡은 영화 악인전 감독 이원태 칸국제영화제 미드나잇 스크리닝에 초청돼 레드카펫을 밟았다 악인전 우연히 연쇄살인마의 표적이 되었다 살아난 조직폭력배 보스와 범인 잡기에 혈안이 강력반 미친개 타협할 없는 사람이 함께 연쇄살인마 K를 쫓으며 벌어지는 범죄 액션 영화다,0
LC_M02_193907,"마동석, 예정화와 내년 결혼 언급...소속사 측 \""확정 NO\""","마동석, 결혼 언급한 17살 연하는 누구?",0,9,개봉 9일 만에 200만 관객을 모으는 등 인기를 끌고 있다.,개봉 만에 관객을 모으는 인기를 끌고,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,1,"\""OO씨가 이번에 짠내투어 오셨으니까, 지금 남자가 다섯 명 있습니다. 그 사람의 스타일만 봤을 때, 남자 다섯 분이 눈을 감고 있으면....\"" 지난 8월 22일 방송된 tvN '짠내투어'에서는 여성 출연자로 하여금 남성 출연자들에게 술을 따르게 하는 장면이 방송됐다.",OO씨가 이번에 짠내투어 오셨으니까 지금 남자가 다섯 있습니다 사람의 스타일만 봤을 남자 다섯 분이 눈을 감고 있으면 지난 방송된 tvN 짠내투어 에서는 여성 출연자로 하여금 남성 출연자들에게 술을 따르게 하는 장면이 방송됐다,1
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,2,"해당 대사에서 보면 알 수 있듯, 5명의 남자 중 호감이 가는 남성에게 술을 따르라는 내용이었다.",해당 대사에서 보면 있듯 명의 남자 호감이 가는 남성에게 술을 따르라는 내용이었다,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,3,"해당 장면에 대해 방송통신심의위원회는 방송심의에 관한 규정 제27조(품위유지)제5호, 제30조(양성평등)제4항에 대한 위반이라는 결론을 내렸다.",해당 장면에 대해 방송통신심의위원회는 방송심의에 관한 규정 품위유지 양성평등 항에 대한 위반이라는 결론을 내렸다,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,4,이 방송은 tvN 뿐 아니라 XtvN과 OtvN 등에서 청소년 시청 보호시간대에 방송된 바 있다.,방송은 tvN 아니라 XtvN과 OtvN 등에서 청소년 시청 보호시간대에 방송된,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,5,"방송통신심의위원회는 \""해당 장면이 성희롱을 정당화할 우려가 있고, 특히 방송사 자체심의 과정에서 지적했음에도 불구하고 이를 여과 없이 방송해 제작진의 성평등 감수성 부재를 드러냈다고 판단했다\""고 전했다.",방송통신심의위원회는 해당 장면이 성희롱을 정당화할 우려가 있고 특히 방송사 자체심의 과정에서 지적했음에도 불구하고 이를 여과 없이 방송해 제작진의 성평등 감수성 부재를 드러냈다고 판단했다 전했다,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,6,"이어 \""단, 제재수위와 관련해서는 각 방송사별 과거 양성평등 관련 심의규정 위반횟수 및 청소년시청보호시간대 방송여부 등을 고려해 tvN과 OtvN에는 법정제재인 '경고'를, XtvN에는 이보다 높은 '해당 방송프로그램의 관계자에 대한 징계'를 각각 결정했다\""고 전했다.",이어 제재수위와 관련해서는 방송사별 과거 양성평등 관련 심의규정 위반횟수 청소년시청보호시간대 방송여부 등을 고려해 tvN과 OtvN에는 법정제재인 경고 XtvN에는 이보다 높은 해당 방송프로그램의 관계자에 대한 징계 각각 결정했다 전했다,1
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,7,"이외에도 지난 9월 방송통신심의위원회는 tvN '코미디빅리그'에서 남성 개그맨이 여성 개그맨의 복부를 가격하는 장면, 머리를 때리는 장면 등에 대해 \""여성에 대한 폭력을 웃음의 소재로 활용한 것은 양성평등에 대한 건전한 가치관을 훼손할 우려가 있고, 폭력을 희화화함으로써 시청자에게 폭력에 대해 관대한 기준과 태도를 형성할 수 있다\""라는 평가를 내리기도 했다.",이외에도 지난 방송통신심의위원회는 tvN 코미디빅리그 남성 개그맨이 여성 개그맨의 복부를 가격하는 장면 머리를 때리는 장면 등에 대해 여성에 대한 폭력을 웃음의 소재로 활용한 것은 양성평등에 대한 건전한 가치관을 훼손할 우려가 있고 폭력을 희화화함으로써 시청자에게 폭력에 대해 관대한 기준과 태도를 형성할 라는 평가를 내리기도 했다,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,8,"방통심의위 관계자는 6일 미디어SR에 \""현 방통심의위는 9명 중 여성이 3명이다. 지난 3기 9명 위원 모두가 남성이었다. 양성평등과 관련된 심의 제재 건수 역시 지난해 상반기 0건에 비해 올 상반기에는 29건으로 대폭 증가했다\""고 전했다.",방통심의위 관계자는 미디어SR에 방통심의위는 여성이 명이다 지난 위원 모두가 남성이었다 양성평등과 관련된 심의 제재 건수 역시 지난해 상반기 건에 비해 상반기에는 건으로 대폭 증가했다 전했다,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,9,이렇듯 방통심의위 차원에서 양성평등과 관련한 심의를 강화하면서 예능 제작 일선에도 변화가 생겼다.,이렇듯 방통심의위 차원에서 양성평등과 관련한 심의를 강화하면서 예능 제작 일선에도 변화가 생겼다,0
LC_M02_197648,"여성에 술 따르게 한 tvN '짠내투어', 관계자 징계 받았다",`짠내투어` 여성 출연자에게 이 행위 종용... 결국 징계 절차,0,10,"한 예능 프로그램 작가 A씨는 미디어SR에 \""과거에는 그냥 넘어가는 것도 이제는 다시 한 번 보게 되는 것이 사실이다. 특히 미투 캠페인 이후 남녀와 관련된 소재들에 신경을 쓰게 되었고, 비단 여성을 대상으로 한 것 뿐만 아니라 남성을 대상으로 한 건에 대해서도 내부적으로 필터링을 하게 된다\""고 말했다.",예능 프로그램 작가 A씨는 미디어SR에 과거에는 그냥 넘어가는 것도 이제는 다시 보게 되는 것이 사실이다 특히 미투 캠페인 이후 남녀와 관련된 소재들에 신경을 쓰게 되었고 비단 여성을 대상으로 뿐만 아니라 남성을 대상으로 건에 대해서도 내부적으로 필터링을 하게 된다 말했다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,1,우리가 떠올리는 바다는 크고 파랗다.,우리가 떠올리는 바다는 크고 파랗다,1
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,2,하지만 현실의 바다는 쓰레기로 가득 차 있다.,하지만 현실의 바다는 쓰레기로 가득,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,3,전 세계 바다에 약 5조 개의 플라스틱이 떠다니고 심해에는 그 만 배에 달하는 플라스틱이 버려진 것으로 추측된다.,세계 바다에 개의 플라스틱이 떠다니고 심해에는 배에 달하는 플라스틱이 버려진 것으로 추측된다,1
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,4,미국과 인도네시아 시장에서 판매되는 생선 네 마리 중 한 마리는 몸속에서 플라스틱과 섬유가 발견된다.,미국과 인도네시아 시장에서 판매되는 생선 마리 마리는 몸속에서 플라스틱과 섬유가 발견된다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,5,바다에 버려진 낚시 도구로 인해 물고기와 바다 포유동물이 갇혀서 움직일 수 없거나 죽임을 당한다.,바다에 버려진 낚시 도구로 인해 물고기와 바다 포유동물이 갇혀서 움직일 없거나 죽임을 당한다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,6,이러한 인간의 만행에도 불구하고 바다는 인간에게 꼭 필요한 자원을 끊임없이 베풀고 있다.,이러한 인간의 만행에도 불구하고 바다는 인간에게 필요한 자원을 끊임없이 베풀고,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,7,오션클린업 '태평양 거대 쓰레기 지대' 없앤다 올해 네덜란드 비영리단체 오션클린업(The Ocean Cleanup)이 큰 주목을 받았다.,오션클린업 태평양 거대 쓰레기 지대 없앤다 올해 네덜란드 비영리단체 오션클린업 The Ocean Cleanup 주목을 받았다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,8,"기존 플라스틱 쓰레기를 회수하는 방법보다 33분의 1 비용으로 7,900배 빠르게 쓰레기를 수거할 수 있는 장치를 개발해서다.",기존 플라스틱 쓰레기를 회수하는 방법보다 분의 비용으로 빠르게 쓰레기를 수거할 있는 장치를 개발해서다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,9,오션클린업의 CEO 보얀 슬랫(Boyan Slat)은 올해 나이 21살이다.,오션클린업의 CEO 보얀 슬랫 Boyan Slat 올해 나이 살이다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,10,바다 면적이 한국의 21배나 되는 태평양 거대 쓰레기 지대를 보고 충격을 받아 이 같은 회수 장치를 개발했다고 한다.,바다 면적이 한국의 배나 되는 태평양 거대 쓰레기 지대를 보고 충격을 받아 같은 회수 장치를 개발했다고 한다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,11,이 장치를 거대 쓰레기 지대에 10년 동안 사용하면 킬로당 5달러의 비용으로 총 쓰레기의 42%를 청소할 수 있다고 한다.,장치를 거대 쓰레기 지대에 동안 사용하면 킬로당 달러의 비용으로 쓰레기의 청소할 있다고 한다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,12,호주의 한 선원 씨빈을 고안하다 인구가 밀집한 선착장이나 항구 등의 장소는 청소가 어렵고 활동이 많아 쓰레기가 잘 모인다.,호주의 선원 씨빈을 고안하다 인구가 밀집한 선착장이나 항구 등의 장소는 청소가 어렵고 활동이 많아 쓰레기가 모인다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,13,그러나 이런 협소한 지역은 오션클립업의 장치를 사용할 수 없다.,그러나 이런 협소한 지역은 오션클립업의 장치를 사용할 없다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,14,새로운 접근방식이 요구된다.,새로운 접근방식이 요구된다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,15,이 같은 문제를 해결하기 위해 호주의 한 선원이자 서퍼인 앤드류 터튼은 씨빈(Seabin)을 고안해냈다.,같은 문제를 해결하기 위해 호주의 선원이자 서퍼인 앤드류 터튼은 씨빈 Seabin 고안해냈다,0
LC_M02_193876,손쉽게 바다 쓰레기를 수거하는 혁신적 발명품들,"바다 위 5조 개의 플라스틱, 파란 바다는 옛말?",0,16,터튼은 호주인 동료 서퍼이자 산업 디자이너인 피트 세글린스키와 함께 힘을 합쳐 Seabin이라는 회사를 차렸다.,터튼은 호주인 동료 서퍼이자 산업 디자이너인 피트 세글린스키와 함께 힘을 합쳐 Seabin이라는 회사를 차렸다,0
